path,label
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting026_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting027_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting028_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting029_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting030_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting031_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting032_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting034_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting035_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting036_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting037_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting038_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting039_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting040_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting041_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting043_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting044_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting045_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting046_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting048_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting049_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting050_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__0.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__1.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__2.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__3.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__4.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__5.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__6.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__7.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__8.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Fighting/Fighting051_x264__9.npy,Fighting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Shooting/Shooting001_x264__0.npy,Shooting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Shooting/Shooting001_x264__1.npy,Shooting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Shooting/Shooting001_x264__2.npy,Shooting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Shooting/Shooting001_x264__3.npy,Shooting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Shooting/Shooting001_x264__4.npy,Shooting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Shooting/Shooting001_x264__5.npy,Shooting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Shooting/Shooting001_x264__6.npy,Shooting
C:/Users/pc/Desktop/VAD/VadCLIP/data/UCFClipFeatures/Shooting/Shooting001_x264__7.npy,Shooting
