path,label
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_6_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_6_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_6_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_6_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_6_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_6_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_6_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_6_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_7_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/else_8_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_1_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_2_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/gang_3_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in4_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/in5_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening1_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening4_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening6_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/opening8_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_10_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view1__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__6.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__7.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__8.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_1_view2__9.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_2_view1__0.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_2_view1__1.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_2_view1__2.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_2_view1__3.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_2_view1__4.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_2_view1__5.npy,Fighting
C:/Users/pc/Desktop/VAD/newGTAClip/newGTAKnife/parkingLot_2_view1__6.npy,Fighting
